open,high,low,close,volume,amount,timestamps
4514.646,4571.719,4509.628,4571.719,3616918400,16535534570729.6,2011-08-15
4578.349,4587.138,4520.935,4533.321,3480351600,15777550995663.6,2011-08-16
4520.685,4543.879,4499.164,4513.485,2810194000,12683768466090.0,2011-08-17
4510.135,4516.036,4434.994,4436.101,2952560800,13097857917440.799,2011-08-18
4341.185,4395.602,4325.037,4395.019,2742939200,12055269899844.8,2011-08-19
4395.034,4435.302,4348.668,4363.959,2447683200,10681589129788.799,2011-08-22
4376.262,4435.208,4365.842,4434.922,2559515200,11351250269814.398,2011-08-23
4453.427,4474.095,4420.293,4427.978,2778394800,12302671049714.4,2011-08-24
4432.405,4520.171,4421.598,4520.171,3411412000,15420165591452.0,2011-08-25
4506.09,4541.465,4496.183,4530.423,3070925200,13912590157359.6,2011-08-26
4509.894,4512.649,4481.293,4490.158,3022034400,13569411937435.201,2011-08-29
4511.253,4541.561,4450.728,4451.726,3137815200,13968693509035.2,2011-08-30
4449.678,4468.137,4386.63,4430.538,2442128400,10819942677079.2,2011-08-31
4435.333,4457.048,4379.095,4395.069,2280109400,10021238140548.602,2011-09-01
4387.301,4399.85,4317.64,4344.977,2096877200,9110883205824.4,2011-09-02
4305.438,4305.438,4237.444,4238.069,2101343200,8905637474280.8,2011-09-05
4205.087,4238.294,4185.796,4204.908,1728596000,7268587149168.001,2011-09-06
4221.987,4306.464,4219.85,4306.361,2348642800,10114103756850.799,2011-09-07
4320.53,4328.205,4260.138,4260.155,2232336600,9510099928173.0,2011-09-08
4256.48,4295.103,4216.421,4233.748,1818236000,7697953028527.999,2011-09-09
4176.302,4176.882,4136.969,4164.288,1806230800,7521665245670.399,2011-09-13
4176.037,4212.294,4111.119,4212.129,1900626800,8005685262457.2,2011-09-14
4215.371,4249.536,4206.876,4215.5,2038122400,8591704977200.0,2011-09-15
4229.003,4249.175,4212.293,4214.816,1765427800,7440953338284.8,2011-09-16
4200.475,4200.475,4131.315,4131.885,1779025200,7350727538502.0,2011-09-19
4121.035,4168.236,4101.698,4151.851,1771203200,7353771777123.199,2011-09-20
4150.817,4279.121,4140.343,4275.094,3021211600,12915963583890.4,2011-09-21
4241.42,4258.609,4151.124,4151.8,2749161200,11413967470160.0,2011-09-22
4079.06,4134.224,4061.826,4117.735,2324573600,9571978072796.0,2011-09-23
4102.608,4138.349,4039.548,4051.425,1974480200,7999458444285.0,2011-09-26
4077.227,4098.021,4027.714,4068.231,1927412800,7841160502756.801,2011-09-27
4088.779,4099.344,3987.269,3999.782,2029203000,8116369633746.0,2011-09-28
3977.135,3977.135,3868.939,3871.06,2206161600,8540183923296.0,2011-09-29
3875.023,3892.381,3818.246,3856.828,1675697400,6462876651847.2,2011-09-30
3866.855,3882.782,3822.277,3832.577,1375316900,5271007918651.301,2011-10-10
3919.441,3942.046,3778.518,3817.927,2001915600,7643167620961.2,2011-10-11
3803.959,3953.142,3768.106,3950.655,2700203000,10667570482965.0,2011-10-12
3943.164,4009.781,3929.828,4001.853,2875288000,11506479908664.0,2011-10-13
3994.733,4004.931,3948.439,3985.193,2210043600,8807450284414.8,2011-10-14
3993.749,4024.237,3974.382,3997.121,2181506400,8719745043074.4,2011-10-17
3974.464,3974.892,3873.373,3877.024,2445386800,9480823312883.2,2011-10-18
3882.017,3898.81,3837.237,3854.169,1970181600,7593412847090.399,2011-10-19
3841.263,3841.263,3710.95,3740.469,2260114400,8453887849653.601,2011-10-20
3733.701,3743.341,3669.692,3671.695,1721008400,6319017937238.0,2011-10-21
3675.716,3736.765,3605.944,3736.765,2302872200,8605292236433.0,2011-10-24
3735.625,3850.077,3726.246,3842.978,3263863600,12542956009800.8,2011-10-25
3818.236,3921.25,3808.295,3884.39,3889021600,15106476612824.0,2011-10-26
3890.258,3927.437,3872.904,3888.992,3301148000,12838138162816.0,2011-10-27
3932.852,3978.8,3918.357,3978.8,4318106800,17180883335840.0,2011-10-28
3975.072,4004.385,3963.274,3999.362,3618261600,14470737949099.201,2011-10-31
3963.37,4020.457,3950.743,3999.831,3391698400,13566220402970.4,2011-11-01
3937.898,4073.122,3919.688,4072.781,4297387600,17502318566915.6,2011-11-02
4085.502,4150.039,4085.313,4097.618,5758644800,23596726588086.402,2011-11-03
4115.097,4140.634,4093.924,4131.13,4211797600,17399483419288.0,2011-11-04
4125.02,4159.97,4107.558,4114.767,3247751400,13363740284923.799,2011-11-07
4115.769,4125.092,4049.811,4057.555,3057045600,12404130659508.0,2011-11-08
4065.198,4126.003,4025.716,4126.003,3218422400,13279220477667.2,2011-11-09
4080.357,4112.367,4063.747,4064.371,3452368000,14031704380528.0,2011-11-10
4069.401,4096.569,4043.757,4062.144,2918880000,11856910878720.0,2011-11-11
4092.055,4159.699,4092.055,4159.567,3512701600,14611317656207.2,2011-11-14
4159.16,4192.767,4153.33,4192.665,3516144000,14742013883760.0,2011-11-15
4194.375,4195.294,4070.9,4088.323,3835667600,15681448069434.799,2011-11-16
4086.506,4125.854,4066.119,4079.536,2924785200,11931766515667.2,2011-11-17
4054.459,4054.459,3955.063,3963.258,2996717600,11876765001940.799,2011-11-18
3956.393,3966.811,3917.031,3966.636,2048320000,8124939851520.0,2011-11-21
3932.5,3960.55,3902.131,3957.93,2017532400,7985252011932.0,2011-11-22
3964.142,3978.471,3932.436,3942.695,2043581600,8057218956412.0,2011-11-23
3909.388,3957.878,3880.583,3935.273,2110914400,8307024443631.2,2011-11-24
3931.095,3960.848,3899.059,3911.356,1914147400,7486911917874.4,2011-11-25
3915.999,3932.404,3885.694,3915.298,1850107200,7243721019945.6,2011-11-28
3945.356,3980.618,3929.02,3980.618,2275247200,9056889958769.6,2011-11-29
3974.726,3974.726,3776.586,3819.942,3011637400,11504280193030.8,2011-11-30
3923.165,3960.341,3885.866,3897.019,3494188400,13616918584379.6,2011-12-01
3878.014,3878.014,3797.284,3817.041,2321019200,8859425448187.201,2011-12-02
3806.467,3807.05,3682.057,3692.227,2016211200,7444309430342.399,2011-12-05
3679.736,3704.344,3646.073,3691.804,1703889200,6290424964116.8,2011-12-06
3689.05,3718.707,3674.532,3702.103,1532657400,5674055558512.2,2011-12-07
3695.873,3732.22,3635.547,3700.089,1949426400,7213051178949.6,2011-12-08
3672.591,3706.247,3651.698,3663.843,1535836600,5627064176053.8,2011-12-09
3663.562,3675.946,3612.64,3616.087,1409450300,5096694906976.1,2011-12-12
3597.092,3597.092,3482.232,3490.4,2035264800,7103888257920.0,2011-12-13
3477.046,3505.881,3416.709,3423.474,1545233400,5290066368831.601,2011-12-14
3401.499,3401.499,3324.881,3329.575,1986821600,6615271528820.0,2011-12-15
3328.212,3427.339,3324.588,3427.214,1922565800,6589044425681.2,2011-12-16
3408.564,3436.632,3348.259,3434.845,1938126400,6657163774408.0,2011-12-19
