open,high,low,close,volume,amount,timestamps
1112.84,1114.66,1103.11,1106.13,4002390016.0,4427163668398.08,2010-07-28
1108.0699,1115.9,1092.8199,1101.53,4612420096.0,5080719108346.88,2010-07-29
1098.4399,1106.4399,1088.01,1101.6,4006449920.0,4413505231872.0,2010-07-30
1107.53,1127.3,1107.53,1125.86,4144179968.0,4665766458772.4795,2010-08-02
1125.34,1125.4399,1116.76,1120.46,4071820032.0,4562311473054.72,2010-08-03
1121.0601,1128.75,1119.46,1127.24,4057850112.0,4574170960250.88,2010-08-04
1125.78,1126.5601,1118.8101,1125.8101,3685560064.0,4149240744207.846,2010-08-05
1122.0699,1123.0601,1107.17,1121.64,3857890048.0,4327163793438.72,2010-08-06
1122.8,1129.24,1120.91,1127.79,3191630080.0,3599488487923.1997,2010-08-09
1122.92,1127.16,1111.58,1121.0601,3979360000.0,4461101719536.0,2010-08-10
1116.89,1116.89,1088.55,1089.47,4511860224.0,4915536358241.28,2010-08-11
1081.48,1086.72,1076.6899,1083.61,4521050112.0,4899055111864.319,2010-08-12
1082.22,1086.25,1079.0,1079.25,3328890112.0,3592704653376.0,2010-08-13
1077.49,1082.62,1069.49,1079.38,3142449920.0,3391897594649.6006,2010-08-16
1081.16,1100.14,1081.16,1092.54,3968209920.0,4335428065996.8,2010-08-17
1092.08,1099.77,1085.76,1094.16,3724260096.0,4074936426639.3604,2010-08-18
1092.4399,1092.4399,1070.66,1075.63,4290540032.0,4615033574620.16,2010-08-19
1075.63,1075.63,1063.91,1071.6899,3761570048.0,4031236628584.1157,2010-08-20
1073.36,1081.58,1067.08,1067.36,3210949888.0,3427239472455.6797,2010-08-23
1063.2,1063.2,1046.6801,1051.87,4436329984.0,4666442420270.079,2010-08-24
1048.98,1059.38,1039.83,1055.33,4360189952.0,4601439262044.16,2010-08-25
1056.28,1061.45,1045.4,1047.22,3646710016.0,3818907662955.52,2010-08-26
1049.27,1065.21,1039.7,1064.59,4102459904.0,4367437789199.36,2010-08-27
1062.9,1064.4,1048.79,1048.92,2917989888.0,3060737953320.9604,2010-08-30
1046.88,1055.14,1040.88,1049.33,4038769920.0,4238002440153.5996,2010-08-31
1049.72,1081.3,1049.72,1080.29,4396879872.0,4749905356922.88,2010-09-01
1080.66,1090.1,1080.39,1090.1,3704209920.0,4037959233791.9995,2010-09-02
1093.61,1105.1,1093.61,1104.51,3534500096.0,3903890701032.96,2010-09-03
1102.6,1102.6,1091.15,1091.84,3107379968.0,3392761744261.1196,2010-09-07
1092.36,1103.26,1092.36,1098.87,3224640000.0,3543460156799.9995,2010-09-08
1101.15,1110.27,1101.15,1104.1801,3387770112.0,3740708341045.1714,2010-09-09
1104.5699,1110.88,1103.92,1109.55,3061159936.0,3396510006988.8,2010-09-10
1113.38,1123.87,1113.38,1121.9,4521050112.0,5072166120652.801,2010-09-13
1121.16,1127.36,1115.58,1121.1,4521050112.0,5068549280563.199,2010-09-14
1119.4301,1126.46,1114.63,1125.0699,3369840128.0,3791305695824.9473,2010-09-15
1123.89,1125.4399,1118.88,1124.66,3364080128.0,3783446356756.4805,2010-09-16
1126.39,1131.47,1122.4301,1125.59,4086139904.0,4599318214543.359,2010-09-17
1126.5699,1144.86,1126.5699,1142.71,3364080128.0,3844168003066.88,2010-09-20
1142.8199,1148.59,1136.22,1139.78,4175660032.0,4759333791272.96,2010-09-21
1139.49,1144.38,1131.58,1134.28,3911069952.0,4436248425154.56,2010-09-22
1131.1,1136.77,1122.79,1124.83,3847849984.0,4328177097502.7197,2010-09-23
1131.6899,1148.9,1131.6899,1148.67,4123950080.0,4737057738393.601,2010-09-24
1148.64,1149.92,1142.0,1142.16,3587859968.0,4097910141050.8804,2010-09-27
1142.3101,1150.0,1132.09,1147.7,4025840128.0,4620456714905.601,2010-09-28
1146.75,1148.63,1140.26,1144.73,3990279936.0,4567793151137.28,2010-09-29
1145.97,1157.16,1136.08,1141.2,4284160000.0,4889083392000.0,2010-09-30
1143.49,1150.3,1139.42,1146.24,4298910208.0,4927582836817.92,2010-10-01
1144.96,1148.16,1131.87,1137.03,3604110080.0,4097981284262.4,2010-10-04
1140.6801,1162.76,1140.6801,1160.75,4068839936.0,4722905955712.0,2010-10-05
1159.8101,1162.33,1154.85,1159.97,4073159936.0,4724743330961.92,2010-10-06
1161.5699,1163.87,1151.41,1158.0601,3910550016.0,4528651942583.961,2010-10-07
1158.36,1167.73,1155.58,1165.15,3871419904.0,4510784901145.601,2010-10-08
1165.3199,1168.6801,1162.02,1165.3199,2505900032.0,2920175174700.237,2010-10-11
1164.28,1172.58,1155.71,1169.77,4076169984.0,4768181362183.68,2010-10-12
1171.3199,1184.38,1171.3199,1178.1,4969410048.0,5854461977548.8,2010-10-13
1177.8199,1178.89,1166.71,1173.8101,4969410048.0,5833143705383.885,2010-10-14
1177.47,1181.2,1167.12,1176.1899,5724910080.0,6733581414504.192,2010-10-15
1176.83,1185.53,1174.55,1184.71,4450050048.0,5272018792366.08,2010-10-18
1178.64,1178.64,1159.71,1165.9,5600119808.0,6529179684147.2,2010-10-19
1166.74,1182.9399,1166.74,1178.17,5027879936.0,5923697304197.12,2010-10-20
1179.8199,1189.4301,1171.17,1180.26,4625469952.0,5459257165547.52,2010-10-21
1180.52,1183.9301,1178.99,1183.08,3177890048.0,3759698157987.84,2010-10-22
1184.74,1196.14,1184.74,1185.62,4221380096.0,5004952669419.52,2010-10-25
1184.88,1187.11,1177.72,1185.64,4203680000.0,4984051155200.0,2010-10-26
1183.84,1183.84,1171.7,1182.45,4335669760.0,5126712707712.0,2010-10-27
1184.47,1189.53,1177.1,1183.78,4283460096.0,5070674392442.88,2010-10-28
1183.87,1185.46,1179.7,1183.26,3537880064.0,4186231964528.64,2010-10-29
1185.71,1195.8101,1177.65,1184.38,4129179904.0,4890518094699.5205,2010-11-01
1187.86,1195.88,1187.86,1193.5699,3866200064.0,4614580023768.474,2010-11-02
1193.79,1198.3,1183.5601,1197.96,4665480192.0,5589058650808.32,2010-11-03
1198.34,1221.25,1198.34,1221.0601,5695470080.0,6954511265431.808,2010-11-04
1221.2,1227.08,1220.29,1225.85,5637459968.0,6910680301772.8,2010-11-05
1223.24,1224.5699,1217.55,1223.25,3937230080.0,4816216695360.0,2010-11-08
1223.59,1226.84,1208.9399,1213.4,4848039936.0,5882611658342.4,2010-11-09
1213.14,1218.75,1204.33,1218.71,4561299968.0,5558901884001.28,2010-11-10
1213.04,1215.45,1204.49,1213.54,3931120128.0,4770571520133.12,2010-11-11
1209.0699,1210.5,1194.08,1199.21,4213619968.0,5053015201825.28,2010-11-12
1200.4399,1207.4301,1197.15,1197.75,3503369984.0,4196161398336.0,2010-11-15
1194.79,1194.79,1173.0,1178.34,5116380160.0,6028835397734.399,2010-11-16
1178.33,1183.5601,1175.8199,1178.59,3904780032.0,4602134697914.88,2010-11-17
1183.75,1200.29,1183.75,1196.6899,4687260160.0,5609196892144.385,2010-11-18
1196.12,1199.97,1189.4399,1199.73,3675389952.0,4409475587112.96,2010-11-19
1198.0699,1198.9399,1184.58,1197.84,3689499904.0,4419430565007.359,2010-11-22
1192.51,1192.51,1176.91,1180.73,4133070080.0,4880039835558.4,2010-11-23
1183.7,1198.62,1183.7,1198.35,3384250112.0,4055516121715.1997,2010-11-24
1194.16,1194.16,1186.9301,1189.4,1613820032.0,1919477546060.8,2010-11-26
1189.08,1190.34,1173.64,1187.76,3673449984.0,4363176952995.84,2010-11-29
1182.96,1187.4,1174.14,1180.55,4284699904.0,5058302471667.2,2010-11-30
1186.6,1207.61,1186.6,1206.0699,4548109824.0,5485338360620.697,2010-12-01
1206.8101,1221.89,1206.8101,1221.53,4970800128.0,6071981480355.84,2010-12-02
1219.9301,1225.5699,1216.8199,1224.71,3735780096.0,4575247241372.16,2010-12-03
1223.87,1225.8,1220.67,1223.12,3527369984.0,4314396774830.0796,2010-12-06
1227.25,1235.05,1223.25,1223.75,6970630144.0,8530308638720.0,2010-12-07
1225.02,1228.9301,1219.5,1228.28,4607589888.0,5659410507632.64,2010-12-08
1230.14,1234.71,1226.85,1233.0,4522509824.0,5576254612992.0,2010-12-09
1233.85,1240.4,1232.58,1240.4,4547310080.0,5640483423232.0,2010-12-10
1242.52,1246.73,1240.34,1240.46,4361240064.0,5409943849789.44,2010-12-13
1241.84,1246.59,1238.17,1241.59,4132349952.0,5130684376903.68,2010-12-14
1241.58,1244.25,1234.01,1235.23,4407340032.0,5444078627727.36,2010-12-15
1236.34,1243.75,1232.85,1242.87,4736820224.0,5887251751802.88,2010-12-16
1243.63,1245.8101,1239.87,1243.91,4632470016.0,5762375777602.561,2010-12-17
